"ID";"target";"eta_df";"multiplic";"shift";"epsilon_df";"meanshift";"strength";"F_id";"N";"pvSet_1";"pvSet_2";"pvSet_3";"pvSet_4";"pvSet_5";"pvSet_6";"pvSet_7";"pvSet_8";"pvSet_9";"pvSet_10";"pvSet_11";"pvSet_12";"pvSet_13";"pvSet_14";"pvSet_15";"pvSet_16";"pvSet_17";"pvSet_18";"pvSet_19";"pvSet_20";"pvSet_21";"pvSet_22";"pvSet_23";"pvSet_24";"pvSet_25";"pvSet_26";"pvSet_27";"pvSet_28";"pvSet_29";"pvSet_30";"pvSet_31"
"z-645351";"Z_5";"100";"product";"FALSE";"100";"0.1";"0.2";"4";"200";"0.0442";"0.3058";"0.2705";"0.142";"0.1389";"1.8179";"0.3306";"0.1167";"0.3603";"1.2015";"0.1035";"0.0833";"0.1656";"0.3058";"0.0332";"0.9033";"0.683";"0.5756";"0.6144";"0.4276";"0.1167";"0.8498";"0.2705";"0.6782";"0.198";"0.3747";"0.379";"0.2";"0.2892";"0.1194";"0.142"
"m-572209";"Z_5";"2";"sum";"FALSE";"2";"0.2";"0.1";"1";"200";"2.9515";"3.6212";"1.0321";"6.7085";"2.5087";"3.445";"3.1138";"5.0309";"2.1139";"4.8068";"9.1321";"3.1103";"8.5531";"3.3069";"3.2747";"1.7643";"4.3865";"3.1103";"2.1139";"2.3107";"9.186";"4.8068";"8.7679";"6.998";"5.4524";"3.445";"5.6641";"6.9832";"5.2105";"2.7984";"9.3308"
"q-280678";"Z_3";"20";"product";"FALSE";"10";"1";"10";"1";"200";"4.6587";"0.2461";"0.0449";"1.5316";"0.9554";"2.5487";"0.0669";"0.2768";"10.7578";"0.3003";"0.713";"6.3711";"0.0482";"0.0482";"3.1265";"1.7874";"4.5513";"7.5846";"0.3003";"0.7441";"4.6587";"1.9516";"0.1664";"2.401";"0.0136";"2.6445";"0.1308";"3.0598";"0.8824";"0.2599";"0.2184"
"u-794705";"Z_1";"5";"sum";"FALSE";"10";"0.1";"0.2";"4";"200";"1";"1.2802";"0.4294";"0.3577";"1.6714";"1.314";"0.9826";"1.9345";"1.2203";"1.0343";"0.9088";"1.2802";"0.5863";"1.7871";"1.1535";"2.0131";"1.6209";"3.6656";"0.4861";"2.0973";"1.8968";"1.2962";"3.6656";"1.773";"1.1535";"1.7697";"1.5015";"2.1354";"0.4386";"1.7452";"0.5166"
"p-136611";"Z_1";"3";"product";"FALSE";"50";"1";"5";"2";"200";"0.2162";"4.438";"10.2583";"5.8977";"10.1468";"0.2461";"0.8895";"10.0685";"4.8157";"9.7006";"8.0996";"1.1683";"12.442";"5.9414";"13.071";"3.2992";"7.7085";"0.5036";"19.6458";"5.9679";"4.5657";"12.2616";"17.0945";"12.4075";"5.7773";"9.3692";"2.3537";"2.1714";"19.0114";"16.8297";"8.0952"
"v-449051";"Z_3";"3";"sum";"TRUE";"100";"0.2";"10";"4";"200";"2.3162";"9.6657";"0.2466";"1.7302";"2.5559";"6.9142";"0.3135";"1.7302";"5.0905";"9.8431";"11.3111";"1.7205";"1.1449";"4.1071";"0.4903";"5.9679";"7.6794";"8.3344";"3.5532";"0.417";"2.8968";"7.6794";"1.1449";"5.8124";"0.503";"8.2363";"6.9142";"12.9149";"5.8124";"8.2363";"10.7541"
"d-169097";"Z_6";"20";"product";"FALSE";"20";"0.5";"0.2";"4";"200";"6.5388";"6.6883";"6.9794";"6.4075";"7.3451";"6.3849";"7.5761";"6.9882";"4.573";"7.5761";"15.2248";"7.3451";"10.8271";"9.5524";"17.5956";"7.9902";"10.7112";"6.5346";"3.1683";"3.813";"4.4694";"7.2754";"12.2393";"7.9902";"13.2779";"6.3849";"2.5072";"2.3022";"8.2585";"11.9126";"2.6281"
"v-705034";"Z_3";"100";"sum";"FALSE";"20";"0.2";"10";"3";"200";"0.002";"1e-04";"0";"0";"4e-04";"0.2213";"2e-04";"0.002";"0.0017";"1e-04";"0.051";"0";"1e-04";"1e-04";"0";"0.2141";"0.3437";"0.3437";"0.0321";"0.0672";"3e-04";"8e-04";"0";"9e-04";"4e-04";"0.4382";"0.1289";"0.1289";"0.1269";"0";"0.2607"
"x-240416";"Z_4";"2";"sum";"FALSE";"20";"2";"5";"2";"200";"0.6369";"0.4798";"0.7345";"0.61";"1";"0.3079";"0.3985";"1.1535";"2.7713";"0.4667";"2.3472";"1";"0.61";"2.5444";"0.3678";"0.3448";"1.7722";"3.3636";"0.61";"0.4742";"0.3368";"0.61";"4.133";"1";"0.6826";"0.2911";"5.829";"5.829";"4.133";"0.8468";"0.8468"
"b-987596";"Z_3";"50";"product";"TRUE";"100";"0.2";"0.1";"4";"200";"4.2585";"1.1";"5.7926";"9.2603";"8.0394";"7.9255";"5.8814";"11.2211";"8.4506";"2.0603";"5.1097";"5.6725";"16.2693";"3.9549";"0.8753";"2.8322";"9.9176";"8.7031";"7.1817";"6.6736";"2.0969";"10.0861";"4.6571";"9.9176";"8.1451";"8.1621";"2.7057";"5.8855";"3.2006";"8.7031";"7.1946"
"b-161520";"Z_3";"3";"sum";"FALSE";"100";"0.5";"1";"4";"200";"2.532";"12.673";"4.1482";"11.3027";"6.0896";"0.3489";"1.7683";"0.5355";"3.5323";"4.0429";"21.7692";"11.1715";"7.7651";"14.0524";"6.0233";"11.8516";"0.4683";"0.8156";"3.4333";"3.1552";"1.6127";"17.4041";"15.2769";"8.9902";"5.3955";"2.9473";"4.8254";"12.1504";"1.5752";"14.3102";"2.4071"
"u-873840";"Z_3";"20";"product";"FALSE";"3";"0.2";"0.2";"4";"200";"1.8793";"1.2038";"0.5062";"0.075";"0.2474";"1.7393";"0.1934";"1.4621";"0.5915";"1.7786";"1.7884";"8.1188";"0.5832";"0.0665";"0.414";"7.4061";"6.243";"7.9233";"1.1479";"0.3575";"0.4956";"6.128";"9.3427";"2.7362";"0.5062";"1.8109";"8.0993";"1.1558";"0.3819";"4.876";"2.705"
"n-735325";"Z_2";"3";"product";"TRUE";"20";"2";"0.1";"2";"200";"0.8723";"6.8056";"10.0502";"14.9782";"8.6723";"0.2758";"0.577";"1.3076";"0.0854";"6.8014";"8.6864";"7.7358";"9.2715";"2.9696";"13.4815";"1.2324";"3.8025";"5.4845";"1.3076";"1.0526";"0.1681";"6.8056";"8.6723";"7.4002";"11.2284";"0.2351";"0.6478";"0.4495";"1.0526";"3.1858";"4.6748"
"p-730009";"Z_2";"2";"product";"FALSE";"2";"0.1";"5";"3";"200";"2.5016";"5.8308";"5.1782";"5.3266";"6.5658";"6.1819";"5.3578";"4.0553";"2.7784";"6.6336";"6.6527";"5.3991";"3.7504";"2.2918";"5.0466";"5.3578";"1.9516";"5.485";"4.0553";"6.1819";"4.0553";"8.4266";"9.1616";"3.5662";"5.0466";"4.0553";"5.3578";"2.8968";"4.0553";"3.3899";"5.3578"
"n-993816";"Z_5";"50";"product";"TRUE";"20";"5";"0";"3";"200";"10.2096";"7.2769";"13.2772";"4.349";"4.0502";"5.3426";"5.6664";"8.4016";"2.7809";"8.3569";"12.1072";"5.171";"9.1517";"2.6239";"1.6454";"12.6942";"5.4226";"2.6239";"8.4016";"1.3596";"0.5082";"9.1517";"1.3939";"0.2347";"0.26";"5.871";"1.306";"1.0991";"0.5515";"0.333";"1.5316"
"o-764662";"Z_3";"3";"sum";"FALSE";"20";"2";"0.5";"3";"200";"9.2468";"0.422";"0.3718";"4.7346";"2.2676";"0.353";"0.9797";"6.3718";"0.9673";"0.2792";"4.7733";"0.5718";"0.6942";"0.1487";"0.5305";"0.353";"1.9613";"0.0239";"2.2052";"0.2982";"0.6839";"0.7299";"0.1487";"0.108";"0.122";"0.0264";"0.0451";"0.0166";"0.1794";"0.0624";"0.0284"
"q-527708";"Z_4";"5";"sum";"FALSE";"5";"0";"2";"1";"200";"3.8";"6.46";"7.505";"4.75";"19";"19";"5.795";"6.27";"7.22";"7.6";"7.22";"6.175";"6.65";"9.215";"5.985";"4.845";"4.845";"9.31";"9.025";"6.08";"3.42";"8.36";"6.555";"8.36";"7.79";"4.56";"4.465";"4.94";"7.22";"4.845";"3.42"
"w-888974";"Z_5";"50";"sum";"TRUE";"100";"2";"2";"4";"200";"2.5738";"1.4603";"3.1231";"4.3056";"1.7096";"1.304";"3.4038";"1.9052";"1.304";"2.4503";"1.7443";"1.304";"3.1231";"2.4503";"3.7053";"4.1518";"1.8372";"4.0912";"4.8088";"1.304";"5.6414";"1.7443";"3.7053";"3.1231";"1.0957";"2.7848";"0.3914";"1.1458";"1.6273";"1.7443";"1.4603"
"t-781588";"Z_3";"10";"sum";"FALSE";"5";"10";"1";"1";"200";"0";"0";"0";"0";"1e-04";"0.1525";"0.1052";"0";"0";"0";"0";"0.0364";"0";"0.0025";"4e-04";"0.8695";"1.4073";"0.0043";"0.2333";"0.0041";"0";"0";"0.0164";"0.3697";"7e-04";"5.7149";"0.0243";"1.7271";"0.0027";"2e-04";"0.0277"
"d-321824";"Z_3";"3";"product";"FALSE";"10";"1";"0.5";"4";"200";"4.0039";"2.6405";"2.6314";"5.3764";"1.409";"6.9285";"7.1331";"6.9285";"2.4135";"2.0066";"3.8224";"5.2478";"7.1331";"8.5727";"4.8242";"4.3333";"4.8899";"4.2634";"4.5471";"3.7932";"3.2154";"11.9218";"3.2319";"9.6366";"8.9202";"4.6276";"8.9013";"4.2634";"1.7715";"4.8242";"2.7386"
"k-990713";"Z_6";"50";"sum";"TRUE";"50";"0";"0.2";"3";"200";"3.8628";"9.6542";"3.0343";"0.3194";"4.9872";"2.6462";"2.175";"2.0356";"9.8163";"5.1229";"1.2021";"6.3087";"1.6447";"0.1368";"0.9826";"6.2358";"0.6797";"0.8548";"1.5737";"1.2942";"1.7131";"3.9916";"0.2221";"2.3201";"2.1313";"4.5083";"0.6126";"1.7726";"0.5551";"1.6174";"1.1623"
"x-626946";"Z_2";"5";"product";"TRUE";"5";"0.5";"2";"3";"200";"5.3081";"0.584";"0.5046";"0.1052";"1.3672";"2.1698";"0.4715";"1.3945";"7.3757";"0.5452";"1.4589";"4.1982";"0.1052";"0.7492";"0.3915";"6.2349";"3.6182";"3.6133";"3.3359";"8.6768";"8.9315";"1.0496";"3.5587";"2.5081";"1.4589";"5.2206";"6.2525";"1.0344";"9.1068";"1.3672";"6.197"
"i-771341";"Z_2";"20";"sum";"FALSE";"20";"10";"2";"3";"200";"5.4736";"3.3406";"0";"0";"0";"5.223";"0.565";"1.5702";"8.8003";"0.8006";"2.5715";"0.565";"0";"0";"0";"2.3983";"1.0159";"3.4112";"13.8862";"1.5236";"5.326";"0.0359";"0.7635";"2.5715";"0";"0.6711";"0.7903";"0.3804";"4.1";"4.4804";"0.2481"
"a-885357";"Z_5";"2";"product";"FALSE";"10";"5";"5";"3";"200";"5.1103";"2.7589";"10.5962";"2.9881";"7.75";"6.7477";"5.5753";"11.013";"5.7943";"2.8103";"2.44";"0.0723";"5.5235";"8.0322";"14.8655";"6.5711";"0.4404";"5.2522";"0.0949";"0.05";"11.4081";"6.7477";"7.2769";"2.2676";"0.9797";"8.5303";"1.9148";"0.0313";"0.7892";"1.9217";"0.0172"
"k-230863";"Z_2";"20";"sum";"FALSE";"10";"1";"1";"3";"200";"4.1324";"0";"0.0102";"0.0023";"2e-04";"0.5898";"0.5476";"1.8353";"5.376";"2e-04";"0";"0";"0.0039";"0.002";"5e-04";"0.5477";"0.4351";"0.1749";"0.8924";"1.0196";"1.0479";"9e-04";"0";"0";"0.0039";"1.1558";"0.045";"0.1359";"1.7863";"0";"0.0444"
"l-512666";"Z_4";"5";"sum";"TRUE";"100";"0";"10";"3";"200";"2e-04";"0";"3.7058";"3e-04";"0";"0.0017";"3.7079";"0";"1e-04";"2.6724";"4e-04";"0";"1.2047";"0.6735";"2e-04";"2.1234";"0";"0.0036";"3.7071";"3.7065";"0.0036";"3.7071";"0.3728";"2e-04";"0.7464";"8.1151";"2.7543";"0.0039";"2.0969";"8.0187";"6.1626"
"l-883768";"Z_1";"3";"sum";"FALSE";"100";"0.1";"0.5";"2";"200";"3.1573";"5.7694";"6.2675";"15.2965";"16.786";"0.8304";"1.6117";"2.1164";"8.3123";"8.9151";"15.5914";"7.8009";"22.5441";"15.3691";"14.163";"6.7545";"3.0017";"6.7545";"1.7979";"2.6791";"5.0668";"16.6957";"17.3481";"16.9397";"2.1805";"4.2411";"7.7064";"4.6116";"3.533";"8.3362";"6.711"
"j-115482";"Z_4";"5";"product";"TRUE";"20";"0";"0.5";"1";"200";"0.164";"0.3222";"3.6119";"0.3894";"0.1345";"0.0855";"2.0434";"0.2326";"0.0739";"4.8192";"0.2216";"0.4089";"3.3186";"0.217";"0.1572";"3.6856";"0.2908";"0.078";"5.2128";"1.0152";"0.4866";"3.5333";"0.8278";"0.2721";"0.3773";"3.1491";"1.1357";"0.1185";"0.5534";"1.7787";"0.1666"
"j-243896";"Z_1";"2";"sum";"TRUE";"20";"2";"0";"1";"200";"4.8563";"0.8506";"3.7332";"2.9469";"3.7053";"5.6815";"4.9491";"2.4252";"0.5556";"1.6626";"3.4819";"1.9303";"0.8506";"2.146";"2.3554";"3.8238";"5.6815";"1.7164";"1.8016";"2.6861";"4.4275";"0.1435";"2.4937";"1.6273";"3.4038";"1.151";"4.5511";"5.7802";"6.8194";"3.4038";"4.938"
"j-716911";"Z_4";"20";"sum";"FALSE";"20";"10";"10";"1";"100";"0";"0";"0";"0";"8e-04";"0";"0";"0";"4e-04";"0.153";"0";"0.0026";"0.0204";"0.0029";"0.0013";"0.046";"0";"0.3734";"0.57";"0.0233";"6e-04";"7e-04";"2.3342";"0.0026";"0";"0.3965";"1.2493";"0.0154";"0.2389";"0.1214";"0.0324"
"b-420101";"Z_5";"3";"product";"FALSE";"10";"0";"2";"1";"100";"0.6395";"0.9929";"1.4528";"0.9929";"2.0283";"2.0283";"1.4528";"3.0212";"2.0283";"2.0283";"0.6395";"1.4528";"0.9929";"5.5918";"2.0313";"3.0212";"2.0283";"3.5493";"2.0283";"1.4528";"3.0212";"1.9593";"3.8822";"3.0212";"3.0212";"2.7259";"3.1054";"4.2121";"2.0002";"5.5763";"3.0212"
"i-110986";"Z_1";"2";"sum";"FALSE";"5";"0.1";"0.2";"2";"100";"3.216";"3.216";"3.895";"1.507";"3.216";"2.2838";"2.2838";"3.895";"1.507";"3.216";"3.216";"2.6621";"2.837";"3.216";"6.195";"3.0924";"2.4971";"0.8952";"1.507";"0.8952";"1.9123";"3.216";"2.2838";"5.1406";"1.1716";"2.4971";"1.4883";"1.507";"1.507";"1.7495";"0.901"
"d-511910";"Z_4";"5";"sum";"FALSE";"20";"1";"0.2";"3";"100";"0.4695";"0.3336";"0.8622";"0.1236";"0.8419";"5.6493";"5.5495";"0.6964";"2.0487";"1.0247";"2.9442";"2.9442";"1.4304";"4.7564";"0.6146";"2.58";"3.2122";"2.3169";"1.354";"8.843";"1.8309";"5.756";"6.8172";"1.7218";"8.4485";"7.4569";"3.5803";"4.3279";"4.5182";"5.6296";"2.4056"
"f-436589";"Z_4";"3";"sum";"TRUE";"2";"0.5";"0";"3";"100";"0.3007";"2.4198";"2.3257";"0.9702";"6.2135";"2.1369";"0.7154";"1.7176";"4.3808";"1.8015";"4.6496";"8.2256";"2.3257";"6.2135";"4.8228";"3.6307";"4.3808";"8.2256";"1.3587";"5.2868";"7.3528";"2.9347";"1.8015";"8.2";"8.2256";"0.9929";"3.1039";"4.0478";"12.6099";"5.2794";"8.2256"
"y-752650";"Z_6";"5";"product";"TRUE";"100";"0";"1";"1";"100";"2.3074";"4.8016";"1.0468";"2.1046";"8.6366";"6.4454";"1.004";"5.0638";"4.6001";"1.004";"4.9292";"13.4177";"0.7137";"4.1091";"3.7577";"2.3292";"1.1973";"14.3727";"0.1274";"2.201";"4.9967";"3.0839";"1.3218";"1.1213";"4.3586";"0.0975";"5.2056";"1.397";"3.7577";"1.8524";"7.8457"
"j-703187";"Z_3";"2";"sum";"FALSE";"3";"5";"0.2";"3";"100";"0.6727";"1.1447";"2.4156";"6.8819";"6.4911";"2.5848";"0.4648";"2.9347";"5.8692";"3.5878";"3.2417";"14.7562";"2.4512";"17.2327";"9.8364";"14.1034";"7.3019";"8.1371";"3.1186";"16.073";"11.459";"2.0681";"2.8512";"11.129";"9.0828";"2.2315";"15.7743";"5.3522";"13.6818";"3.4252";"6.7948"
"y-259829";"Z_1";"100";"product";"FALSE";"3";"10";"10";"4";"100";"15.902";"0.4477";"1.4179";"1.5518";"0.5089";"5.8225";"2.5928";"17.6313";"8.7917";"0.4477";"0.2523";"0.2632";"2.1173";"1.2936";"0.4477";"10.3711";"6.1837";"0.0597";"4.3958";"7.5359";"9.7208";"2.1173";"1.4096";"0.4733";"2.4389";"2.5928";"1.1549";"8.2417";"1.2631";"0.7496";"9.5199"
"u-116620";"Z_5";"3";"product";"TRUE";"5";"0.2";"1";"4";"100";"2.4578";"5.6792";"1.8164";"1.3773";"0.7925";"2.3147";"1.3269";"1.2354";"0.6128";"2.3364";"2.3364";"5.4591";"1.502";"3.8744";"4.0163";"2.4295";"2.3147";"6.4345";"0.7925";"2.3625";"2.5013";"1.2604";"2.5487";"4.1343";"2.3364";"1.0709";"2.5487";"4.0468";"0.6287";"2.9758";"2.5487"
"n-404050";"Z_5";"5";"product";"TRUE";"20";"1";"10";"4";"100";"8.7704";"3.9023";"15.0442";"3.3091";"6.4054";"8.7704";"10.2267";"2.0974";"8.2126";"9.7974";"3.8561";"6.2789";"4.9292";"1.8697";"1.8819";"3.7401";"6.9115";"5.4924";"5.271";"5.9394";"13.9771";"2.0974";"1.8819";"0.6391";"6.587";"7.0213";"4.0297";"6.4054";"3.3235";"1.1637";"1.4076"
"n-293726";"Z_6";"20";"sum";"FALSE";"5";"1";"0";"2";"100";"0.0759";"0.2389";"0.0157";"1.6143";"1.056";"0.0197";"0.1316";"1.056";"0.1824";"0.0541";"0.9612";"0.4688";"1.5606";"0.8356";"1.811";"0.0795";"0.5694";"0.1824";"0.3734";"0.3009";"1.811";"0.547";"0.1398";"0.9612";"0.9612";"1.6143";"1.6143";"0.3734";"0.2389";"1.6143";"1.2003"
"l-594513";"Z_1";"10";"product";"TRUE";"50";"0.2";"2";"1";"100";"11.4";"8.55";"9.69";"16.3834";"3.5803";"5.3044";"10.7231";"6.6341";"10.7231";"5.2406";"8.7111";"14.5579";"8.9835";"3.5803";"12.54";"4.6137";"8.4032";"4.6137";"8.7111";"8.7111";"8.7111";"8.7111";"7.98";"5.2406";"5.2406";"7.5825";"8.7111";"6.6341";"8.7111";"8.55";"10.7231"
"p-841465";"Z_4";"2";"sum";"FALSE";"50";"2";"0.2";"3";"100";"0.0645";"4.4329";"0.5559";"0.0327";"0.4713";"1.062";"3.4321";"0.0323";"4.6505";"3.4321";"3.8439";"9.1041";"1.1148";"6.119";"0.6644";"0.8212";"0.8694";"6.3465";"1.6829";"9.8364";"1.2346";"3.4321";"3.4321";"5.1343";"3.4321";"0.8212";"3.4321";"0.8694";"2.2249";"1.4185";"3.7793"
"r-809509";"Z_2";"3";"sum";"TRUE";"2";"5";"0.2";"3";"100";"5.2241";"4.6686";"6.0969";"4.0915";"6.4945";"5.2241";"6.3169";"4.2188";"5.4924";"1.7797";"9.3942";"5.002";"4.0915";"5.4924";"5.0267";"5.2241";"5.4924";"5.4924";"3.7506";"5.7599";"4.0915";"6.8943";"5.4924";"4.0915";"5.4924";"4.7102";"5.5146";"3.7506";"4.2188";"2.4759";"2.4929"
"m-147500";"Z_6";"2";"product";"FALSE";"100";"0.1";"0.5";"3";"100";"6.8943";"5.9392";"0.2148";"0.3809";"2.9931";"1.1522";"0.2706";"0.6703";"1.2622";"2.1721";"0.5429";"3.7591";"0.3029";"3.7595";"0.2122";"0.7961";"1.5558";"7.9383";"0.2751";"3.7595";"0.0646";"0.2751";"2.8363";"0.046";"0.8222";"0.6971";"1.1218";"0.3029";"1.2589";"0.6865";"0.8222"
"l-748740";"Z_2";"100";"sum";"TRUE";"3";"0.1";"10";"2";"100";"0.0117";"0.0125";"0.0012";"0.0025";"0.0057";"0.0097";"0.0188";"0.006";"0.0265";"0.0028";"0.0125";"0.0057";"5e-04";"0.0265";"0.0125";"0.0054";"0.006";"1e-04";"0.006";"0.0048";"5e-04";"0.0128";"0.0228";"0.0025";"0.0057";"0.0125";"0.2567";"0.0533";"0.0013";"0.0128";"0.0012"
"r-359703";"Z_5";"100";"product";"FALSE";"10";"1";"5";"3";"100";"3.1782";"4.6752";"6.46";"9.9145";"0.1727";"5.0091";"0.8982";"1.9691";"0.1727";"10.8933";"4.0418";"0.3224";"4.0418";"0.3224";"0.1727";"5.3545";"5.7115";"0.1152";"2.1879";"0.2418";"0.4145";"4.6752";"0.1152";"0.2418";"0.1727";"1.5661";"0.1152";"0.1727";"0.3224";"0.1727";"0.3224"
"k-218582";"Z_6";"50";"product";"TRUE";"100";"5";"0.2";"1";"100";"1.7672";"0.0148";"1.3577";"0.0045";"2.6756";"0.2003";"2.9727";"0.0127";"1.8355";"1.4575";"7e-04";"3.7807";"0.6762";"0.0316";"0.2003";"3.2122";"0.0012";"8.968";"0.1652";"0.6617";"1.4378";"0.07";"0.2348";"1.0281";"4.2212";"0.1827";"1.2035";"0.07";"0.828";"0.4342";"1.6112"
"i-661644";"Z_1";"2";"sum";"TRUE";"10";"2";"0.2";"4";"100";"4.3527";"5.5033";"0.9786";"2.1879";"1.4445";"3.1782";"3.9482";"1.2568";"8.0952";"5.2868";"7.0603";"6.9657";"2.1504";"5.5033";"1.7618";"2.66";"2.1879";"3.3014";"2.9133";"7.6519";"4.0418";"3.1782";"2.8458";"2.1879";"1.9691";"1.2091";"7.6691";"2.1879";"1.7618";"1.5661";"1.0479"
"a-891384";"Z_4";"50";"sum";"TRUE";"20";"5";"1";"3";"100";"17.67";"3.1782";"7.98";"4.6752";"13.68";"5.13";"5.7";"21.09";"6.84";"7.41";"6.08";"8.55";"11.4";"13.68";"2.85";"11.4";"3.1782";"4.0418";"5.0091";"7.98";"2.85";"2.85";"5.7";"9.12";"8.55";"11.4";"9.69";"1.14";"0.57";"1.71";"18.81"
"r-558251";"Z_6";"10";"sum";"FALSE";"50";"0.1";"5";"3";"100";"2.885";"0.5893";"0.1316";"0.1158";"0.7197";"0.5893";"1.5208";"0.6654";"0.4498";"0.5016";"1.3537";"2.9457";"0.2967";"0.0564";"0.5893";"3.9759";"1.3537";"2.6472";"4.1506";"1.4353";"0.8558";"2.639";"0.3804";"3.1563";"3.0034";"6.3289";"3.0034";"2.179";"11.459";"10.589";"5.7211"
"e-494061";"Z_1";"20";"product";"TRUE";"10";"10";"1";"1";"100";"19.7681";"8.2081";"10.7231";"5.2406";"13.1334";"9.69";"10.8409";"2.179";"7.1175";"10.83";"10.7231";"16.0486";"13.6693";"15.4421";"11.3667";"10.7231";"2.179";"8.2081";"3.9759";"2.179";"1.5829";"12.5066";"13.1334";"12.2001";"6.2042";"4.3808";"1.9646";"2.8445";"3.5803";"8.1248";"2.8445"
"c-475643";"Z_1";"50";"sum";"FALSE";"2";"5";"10";"4";"100";"6.2725";"7.6022";"2.4345";"6.9312";"2.3039";"19.6556";"2.157";"4.1553";"13.4337";"2.9518";"6.3152";"10.08";"3.5787";"2.3039";"3.7082";"12.9545";"3.1837";"9.9154";"8.4549";"3.1661";"8.4582";"5.1998";"5.9604";"13.4122";"3.5952";"2.0261";"8.9184";"1.8901";"9.2772";"4.6257";"6.2234"
"j-693618";"Z_5";"20";"sum";"FALSE";"10";"0.5";"1";"1";"100";"4.4653";"13.742";"8.4554";"5.4173";"14.039";"6.1285";"4.5596";"9.9396";"9.9114";"4.4837";"9.9396";"9.4956";"4.6732";"4.5596";"10.5545";"5.287";"10.3296";"5.287";"4.6732";"5.0362";"9.8576";"4.8319";"10.3296";"10.0963";"9.0613";"8.4554";"2.1862";"10.6412";"4.8356";"9.9396";"8.4554"
"j-456250";"Z_3";"50";"sum";"FALSE";"2";"2";"10";"1";"100";"2.85";"1.0268";"0.2209";"2.85";"1.71";"1.14";"1.14";"2.5607";"2.728";"1.14";"2.4742";"4.4714";"3.3884";"1.14";"1.2757";"2.28";"0.8549";"0.6964";"1.0818";"1.14";"3.7865";"6.6024";"1.14";"2.757";"1.079";"6.27";"0.4515";"0.9412";"7.8051";"2.6928";"1.5165"
"b-668455";"Z_3";"20";"sum";"TRUE";"2";"1";"0.2";"2";"100";"3.5556";"1.2724";"0.5635";"0.6139";"1.9622";"6.4533";"1.7782";"2.176";"6.0993";"6.5384";"1.4789";"1.1903";"0.8308";"7.5747";"1.9622";"7.7943";"5.3069";"3.6103";"1.9471";"1.0552";"1.2063";"1.1903";"8.2126";"2.1862";"3.4684";"2.1862";"7.6268";"1.1667";"1.9471";"4.7761";"2.1862"
"y-300423";"Z_3";"2";"sum";"TRUE";"50";"0.1";"10";"1";"100";"0.0143";"2e-04";"3e-04";"0.0036";"0";"0.5106";"5e-04";"0.005";"7e-04";"0.005";"7e-04";"0";"0";"0";"0";"0.872";"1.7232";"5.967";"0.005";"0.001";"3e-04";"0.0026";"0.003";"0";"0";"2.5013";"2.2161";"1.7968";"0.0011";"0";"1.0682"
"y-406244";"Z_2";"10";"product";"TRUE";"20";"0.1";"0.1";"1";"100";"3.2496";"1.2233";"3.4112";"1.2233";"0.9529";"5.5906";"3.5034";"6.0223";"4.1868";"1.1333";"3.6136";"3.8959";"2.4603";"2.2224";"0.5276";"7.7124";"7.6345";"7.7588";"1.3253";"3.4112";"3.6136";"0.8338";"1.5384";"1.7132";"3.8959";"6.0223";"2.0712";"7.664";"5.1474";"1.5384";"3.8946"
"n-619137";"Z_5";"2";"product";"FALSE";"10";"5";"5";"2";"100";"6.9726";"12.7857";"9.8848";"9.5848";"1.4227";"18.0934";"6.9726";"12.2587";"12.817";"13.6854";"12.7857";"11.9976";"10.6861";"0.772";"3.1269";"14.2071";"15.8332";"2.4773";"8.608";"3.9699";"6.8278";"14.1674";"0.8709";"12.817";"15.763";"12.2587";"4.1773";"4.7038";"12.817";"13.7178";"6.9726"
"p-767754";"Z_6";"3";"product";"FALSE";"3";"0.2";"0";"3";"100";"0.1566";"0.1422";"0.2752";"0.3625";"0.1422";"0.0556";"0.2752";"0.9406";"0.279";"0.2752";"0.1407";"0.0724";"0.1945";"2.6869";"0.8032";"1.425";"0.279";"1.0063";"0.8711";"2.9371";"7.5442";"0.2059";"2.1104";"6.9657";"4.1546";"2.5986";"1.517";"5.7867";"2.2623";"3.0824";"5.1919"
"v-568308";"Z_5";"5";"sum";"FALSE";"10";"0.5";"0.5";"3";"100";"0.3956";"0.8641";"1.0504";"3.574";"2.9525";"1.8804";"0.8641";"3.3054";"1.1247";"2.728";"5.8573";"1.2881";"3.5856";"1.581";"4.22";"2.282";"0.3895";"2.7318";"3.6601";"2.282";"4.5331";"1.9931";"0.5222";"2.9525";"2.5699";"0.3956";"2.282";"2.5699";"4.22";"4.1127";"2.4142"
"d-219386";"Z_2";"10";"product";"TRUE";"100";"5";"5";"1";"100";"1.7913";"1.9646";"0";"0.0088";"0.0241";"3.3855";"0.0335";"8.336";"0.2602";"0.3918";"0.0265";"0.137";"0.0179";"0.1264";"0.0241";"0.1974";"0.1152";"3.082";"0.2602";"1.7418";"0.5807";"0.1283";"0.1972";"2.887";"0.0179";"0.3429";"0.7694";"0.07";"1.14";"0.5182";"0.0114"
"o-744133";"Z_5";"50";"product";"TRUE";"20";"0.1";"0.1";"3";"100";"6.4372";"10.3032";"6.1173";"6.1173";"9.2022";"6.4372";"15.1237";"19.3674";"7.5747";"10.9574";"10.5763";"8.2734";"10.5636";"11.1959";"3.7068";"6.1173";"16.8505";"16.4733";"8.2734";"10.411";"3.3224";"6.4372";"4.2786";"3.8261";"6.2725";"16.4663";"2.6703";"3.6103";"10.1002";"3.7068";"10.3617"
